id,title,author,created,start,end,choices
0x828033057bdb4f14cecefe5939483f3f3bfab997877768624eac86e73ef8e351,[PIP-73] BTC++ Health-Check,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1648487985,1648487881,1649092800,"['For', 'Against', 'Need more information']"
0xc21bf7ec5115f4f167b6acfc68998c80cbfed0374a21b8a116d8e82ae5903478,[Gate 1] NFT Index Creation,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1647545852,1647545717,1648151100,"['For', 'Against', 'Need more Info']"
0x69543c3a1db8dcda47449f804897a78956bf03f5fb98ce3d5a07884bdac06280,[Epoch-5] MerkleTree Notarization - Reissuance,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1646482369,1646482331,1646741531,"['Valid', 'Invalid']"
0x3554c4b65323f8f5c6d24ccf16a9d906ef1666256390ed228d27bbac0c436f34,[Epoch-5] MerkleTree Notarization,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1646442446,1646442400,1646701600,"['Valid', 'Invalid']"
0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1,[PIP-72] USD++ Health-Check,0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791,1645719587,1645722000,1646240400,"['YES', 'Nope', 'Detail more!']"
