voter,choice,proposal,created
0xdb4D88080ED478c729B07E23f8e0ccD1f57D3f9B,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640836210
0x4796E4aFD565e43B7267F1688ec09B6A246cB5fc,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640835360
0x4E62CF78dA0c0D97D06BA0b3E26cF695bbBc75b5,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640831275
0xC07EF9FDa2d42a7757172f6A7CDa2a63599591ED,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640826542
0x82703281e7ff09CD2492Ddb6B8c5Fa645efDA819,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640823300
0xF3DD72AC3c9833574491861793e8fFe1f07c8905,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640820527
0x00BA3CA0B6Df1486c912893d9f288311A60ED753,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640812140
0x037dFD569DeFBC08aE28001159b4c49f6d006cfF,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640806244
0x354D6F97482C3e533bbdd3AdF65570B3D172C9aD,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640805196
0x948FED1E5ea61971C9CcfC05688d6d7b25458581,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640798676
0xcFF03aB20709c928d7478764473e386F7b23EDD1,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640797205
0x0430605323465E26Dc21fBAaA9A1A4Be6ae9d496,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640795931
0x21F35f686f4e907A1A46D67fE506E9f2a1ef64d0,2,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640788479
0xa18e1B9a277f8e09133CE6a0219B31d4B482A162,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640787616
0x40aED6E410a780154a4dCF62c37dD8Ba54F08FfE,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640777595
0xCA2fcDEFC09c1EaB0b91b66EbD3eB8401852fE5D,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640765316
0x67017BEbE2A4B8645B28F83D5D472618b35a1230,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640764940
0xedf4FA418216A13E7629fED73e7448985CC8Bc82,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640758414
0x4998976bDd0E873b586843b9EEb5d58a4E3B78a4,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640755122
0x2437Db820DE92d8DD64B524954fA0D160767c471,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640754985
0x4e4842749E799B384601489f1653213d86C31E1B,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640750398
0x4D04EB67A2D1e01c71FAd0366E0C200207A75487,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640750047
0xd98cB41e6878A67732f5821c6EFe703aA5C3D65a,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640748991
0xC3598d91844B061195136600AD243b077Cc164e2,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640745753
0xb3a7FBC2fa38C18ad4433aE93FE7F215Fd2D057f,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640740579
0x758C5366c1C681E102C469C342EDcc8807AE0060,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640735774
0x6593f0DC654597A5Bf2f78224FEEF81a545C1222,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640729960
0xb8767b8AC030cb2DDb7605F6E79f342f707F73E1,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640729346
0x974Eaf2BF3514674E87b8664D7b53896704cc322,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640727800
0x18F23C3b96918518235136920F39Cb833B113F00,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640724132
0x00C67d9D6D3D13b42a87424E145826c467CcCd84,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640722581
0xC9C03900134fa324422519852094792298c71825,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640722018
0x7ccf173012bfE53F16F4D6A2a4aea32abAfcD04C,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640713359
0x17e33637f6B64E9082Ea499481b6e6EbAE7EEA23,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640711097
0x0252d89c8781b88858d5A2dbb8b9CF613f84917D,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640710231
0x542256Ef33279C5545AA71f4b3B6298990f30Ffc,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640708315
0x1959b5EFb8fdD52C688c1D685Ad8F3D82ea27B01,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640707680
0x7d974f3945E6FdD158828e6A0284fE54Fa876567,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640700360
0xc15c75955f49EC15A94E041624C227211810822D,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640700067
0xa5cA469103c502c5137AfD926a644253fE5FB73e,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640700000
0x59AB3cb9CA8B7910Ba2D137A138B69bbF85bDf28,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640698288
0xAAe6212D640B7f66abd9D9e0284b5ae8434EA109,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640695412
0x6a1a3eCd04DF0fF2d7cb25584052CDD173fC609B,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640693785
0xD781F65cD90eE9418C70d1D244192C349Bf1176c,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640692213
0x4c32f7CE77908124862f59055Cdf1bda71861D5B,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640692073
0x461F635488972409981EDbD043834dbaA7239FA6,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640686705
0xAC9283ebcd0c41FAA7A5399Ad94acc444954b446,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640685161
0x84bcfa8Fe160b271dc49B1Fb263ad995e0C2c1dF,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640685067
0x21210E9f52300880E61D0fD0D08d1b882a6369f9,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640685040
0x4188c45B8dfC8998Ceee2398e746deC2797B0961,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640685007
0x854f18D14E09Af41AA458A9DF7aa5Bd0cd3BE7E6,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640684966
0xF8C84C6A4f1083f7a7Fd94885B303A3974116D82,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640684920
0x66d0E180af64fb368679F91765Affc99174396AC,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640684415
0x42556f667Dfc74704914F98d1e0c0aC4Ea2f492e,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640684254
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640684199
0x2067BEd542762D26E2755Ce7d8776728F3429f48,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640683658
0x60940e32741BE3a849B1FcaB8A756270AbB4f7C1,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640683500
0x22e81335f9D4A609DF42f56ba5B583f565995296,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640682568
0x887C3599c4826F7b3cDe82003b894430F27d5b92,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640681575
0x74C4623d7609F3eB2665aD32Ff96B44856b6051b,2,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640678943
0x80FDc30D21A672EeF723b809Ed4ba7c91728D421,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640675762
0x4282Ec9835edad61b9A58Fa02b78369D0978C430,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640673618
0xab4382aAdae5bF4b37B90b9dc07FC72D52e2a28A,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640673607
0xAB14a078201f92918674206bFd803F34b9C1a0Bb,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640671121
0x14B30b46ec4fA1a993806bd5Dda4195C5a82353e,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640667379
0x7dd508a1e4Da1243789B799a480f8B45e58b1B5b,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640664930
0xbD1bfF03034aC340235E48EE35c85b1121b8198e,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640662587
0xBa74e6E09B2Ae7470a67dceF71846216C83CF36F,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640659702
0xe307e911991ED5Df44920E648245C49573E6F779,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640658844
0xFeFe8736B8DEbEb1592DaC993c81e002aF8C34e9,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640658305
0x1146f36Cf74fBB2971DcDA652d0a3f4289a39d53,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640657911
0x68FE88060ac8772d9ec7F40deb535c4873260F8A,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640657834
0x3070f20f86fDa706Ac380F5060D256028a46eC29,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640656299
0x1A1087Bf077f74fb21fD838a8a25Cf9Fe0818450,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640655889
0xbd5361A94c803D26240A6B5586710ab48ed1d9Dd,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640652851
0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640649691
0x2b614ecc9e91aF9D056EB8ACcCF5D9928A7cF4F7,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640647574
0x32F41B50f8d569f22DFFeDc0F17210fb49350784,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640646183
0xa6D1FEda6fc70680816eF6A23faf5e454e2f9C09,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640645650
0xdC6CE98A9020905973C9C026c6f3e34df9998D8A,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640645146
0x1Ec289BD5F002B7969887b8E18a1625052a67D0d,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640643717
0x1CA4C34b18ECF1df4bA7E2AE0EC1FC5960C349d9,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640643507
0xCaB5541bad35e9ee799BeA9765C3c416D8Cc1Bb8,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640641804
0x73Cbc02516f5F4945cE2F2fACf002b2c6aA359e7,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640641072
0x9C1296098183Aa5a16bFb61c2a41FB78e31Af721,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640639284
0x16765c8Fe6Eb838CB8f64e425b6DcCab38D4F102,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640639094
0x7Cfed2A2d4a98680daC6aA55120f5AF2EC562EbD,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640638781
0x65B0F840ea292fc284C23Fc839e65b3951d46195,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640637584
0xB6E994d559a13560343Ab6dFE58b4c46AeE8705f,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640637382
0xFB9e5F5874565A6eF8FCF1DEbc4975501331a8Ca,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640635537
0xA742A54E0b9Cd1Cac03c8F569bA4C606694261f9,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640635305
0x477c8ece9393713D258169Aa50cDaF27E422214d,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640634762
0xB05136FAcE3F8c6f9e6CDb076a38Ee6D4910f6d4,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640634617
0x49e2a5Af17fb2b37a0FF460217dC7A9FF4F34f90,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640634555
0xE26EDCA05417A65819295c49fC67272Ab247D791,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640633739
0xD9A0013af48591f8524280D6f8f98189cef45308,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640633701
0xd39ce81CE8e7243494d4149d05dDDD536ddc2e55,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640633565
0xefE7a2bbe01adc090AB28eD422a359b553aAbC16,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640633087
0xc4d6fdEA25346267441622FeB0e2618544Cef228,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640632880
0x91B26b4B49525fDFfff2B099190149a52A36c3cA,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640632418
0x19a61e7238270CA99F931C08D7BcfF1984F38AE4,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640632316
0xdeEa4b6448fDdb2a8223a4af773378e047BA253D,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640632257
0x64B7fcC8C17540139BDd84d00c7261035602Cb66,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640632211
0x79939118Ef2af99E20310eCC5CCC0E9697d390FC,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640632101
0x3a0c5583d5AbADEcD7bb043709c4b1aED89267D6,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631584
0x22bE1f5e8544e71A390cED1b6a82b477b1127Ce5,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631439
0x52876dAFDc67238390477Bb2403BdC8021944ddc,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631361
0xF9a5844AC0b81Bc45f448F864D484E0EF5927D5f,3,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631314
0x2EC8db4C68717b9101578a3760cD70D859587b43,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631313
0x7763D4CE482C35B59AA0fc48Ae2EABd00F60b82e,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631309
0xAC3c2F091eDEA973F666173b3eBd242A80FE411c,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631304
0x0810C422E4abD05c752618B403d26cf60bB50B5C,1,{'id': '0x355ea2dda8d825ccda50b367719d1ad6d85f1786f1b177196eec9fc8dd94c810'},1640631232
0x17e33637f6B64E9082Ea499481b6e6EbAE7EEA23,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639871740
0x976DcA1615502419B7003A1853E022b023d47Cf4,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639861573
0x5C7a20b1EFa9A2aB5F448b651Aa264F233076C4C,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639855486
0x01e6fd0aE73D9194b19f9B376065577927A0D5f5,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639853101
0x7A57546e74Ada6D8d93892Ffa11a57373dB45E13,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639849237
0xE3ceB1966728f0f1F614365DBF5dCc84BEe36957,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639847462
0xEBFb007AC8E6239bAEe43d4812e0373783e0D34F,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639844433
0x948FED1E5ea61971C9CcfC05688d6d7b25458581,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639843005
0x49e2a5Af17fb2b37a0FF460217dC7A9FF4F34f90,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639840145
0xf15bDFf7a1f2F5D7C4f7cFdAbfB669Cb2630f86b,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639829194
0x05553bA4d6c81d877543A168E3238C07978Cc083,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639825968
0x4929f4d38F2955649b5aa34343da04cf790B9D92,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639822298
0x59AB3cb9CA8B7910Ba2D137A138B69bbF85bDf28,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639821877
0x887C3599c4826F7b3cDe82003b894430F27d5b92,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639819595
0xBA7e9Bb153F9c4C32903b721eB53B751E2c0bF12,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639815420
0xff67A86A01C7c90B0c3f3A26B65C25f432ec1751,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639812241
0x98026cCe01f9A30A7D645F5a9FcDcD7f83DFa995,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639784346
0x3a0c5583d5AbADEcD7bb043709c4b1aED89267D6,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639778657
0x62373a7d753ECea3Eef5d2EdCD8C4bE4E40CE0f9,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639777351
0x7917d37a540c6d26ffeEbD2dA51875ecb2568eA8,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639767891
0xE26EDCA05417A65819295c49fC67272Ab247D791,1,{'id': '0x06c9d5622c289ab081fcddde987a03c9c54c6e369ce5254905e27b51e3b1ae7d'},1639766053
