id,title,author,created,start,end,choices
0x8d6b3ad423dd64e26371091730558f1e586ef703dfcc9a5dd29767178fe57fff,Revisiting Monthly Distribution to veDough Holders,0xdC6CE98A9020905973C9C026c6f3e34df9998D8A,1650444642,1650444600,1651053600,"['FOR', 'AGAINST', 'Need more information']"
0x18481644996f10c9d3ab0d56c6bf0db1847faf129748e98c85ae3812754d9ad4,[Epoch-6] MerkleTree Notarization,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1649164841,1649164764,1649424000,"['Valid', 'Invalid']"
0x828033057bdb4f14cecefe5939483f3f3bfab997877768624eac86e73ef8e351,[PIP-73] BTC++ Health-Check,0x0810C422E4abD05c752618B403d26cf60bB50B5C,1648487985,1648487881,1649092800,"['For', 'Against', 'Need more information']"
