voter,choice,created,proposal
0x2067BEd542762D26E2755Ce7d8776728F3429f48,1,1653292126,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x3070f20f86fDa706Ac380F5060D256028a46eC29,1,1653291241,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x4282Ec9835edad61b9A58Fa02b78369D0978C430,1,1653278615,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x44aFfd16cc53Ffb96E40c3caeF33261600DeF1AA,1,1653264350,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x1Ec289BD5F002B7969887b8E18a1625052a67D0d,1,1653260149,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x0dD16908663523E03C11C0dC14FA4276C1010a6b,1,1653256559,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x8f9f865Aafd6487C7aC45a22bbb9278f8fc06d47,1,1653227641,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x00C67d9D6D3D13b42a87424E145826c467CcCd84,1,1653227276,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x1146f36Cf74fBB2971DcDA652d0a3f4289a39d53,2,1653220175,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
0x39C0b762b3A5c1a73f015e4F2652c2c4eD0F79f1,1,1653217441,"{'id': '0xea5fa52cd3e53bdbe452b43c6f4188f109b78e71063b22d7a76981fad786c3dc', 'title': '[Generic Gate 1] Revised DOUGHpamine Incentives', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1652687462, 'start': 1652688000, 'end': 1653292800, 'choices': ['SUPPORT 1 & 2', 'SUPPORT 1, AGAINST 2', 'AGAINST 1, SUPPORT 2', 'AGAINST 1 & 2', 'More info please']}"
