voter,choice,created,proposal
0xd7dEdcf8fFDDCEeD9aD20A41A5F88DC1268B3ad4,1,1645947586,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xedf4FA418216A13E7629fED73e7448985CC8Bc82,1,1645939199,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x4D04EB67A2D1e01c71FAd0366E0C200207A75487,1,1645938229,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x1959b5EFb8fdD52C688c1D685Ad8F3D82ea27B01,1,1645914180,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xEeaA36420519d85EfaB3b7120ac5Afa5a5825bFB,1,1645902049,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x519A0dF0Bd2b586b6F7126799c30A243E13ABCbe,1,1645889431,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x427197B1FB076c110f5d2bae24Fb05FED97C0456,1,1645887431,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x6593f0DC654597A5Bf2f78224FEEF81a545C1222,1,1645883987,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x03C65618d9Ca830d9099B66bA6bd52A3B0344f82,1,1645879426,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x887C3599c4826F7b3cDe82003b894430F27d5b92,1,1645874009,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,1,1645868255,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x7dd508a1e4Da1243789B799a480f8B45e58b1B5b,1,1645867477,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0x19dd92C9A9c4Eb6f0426846C4F8a071A7b79209A,1,1645856645,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xC9C03900134fa324422519852094792298c71825,1,1645849099,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
0xE70CfdB698Dde588c398Afc0563EbF5616aD33B2,1,1645836399,"{'id': '0xa8e4177b742199d2b9356f0e8b5b34713123a83ccac853a6eb6d62ea1a2c76d1', 'title': '[PIP-72] USD++ Health-Check', 'author': '0xaBf26352aAdAAa1CabFfB3a55e378bac6BF15791', 'created': 1645719587, 'start': 1645722000, 'end': 1646240400, 'choices': ['YES', 'Nope', 'Detail more!']}"
