voter,choice,proposal,created
0x7ccf173012bfE53F16F4D6A2a4aea32abAfcD04C,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638040079
0x66d0E180af64fb368679F91765Affc99174396AC,2,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638039999
0xB6fcA91D1c166564cC9888F96b3B553f42C96349,3,{'id': '0xf7288032b188846066065a6d7daad9e6f5ef3770691215bc41b6478e2b3563be'},1638037344
0xB6fcA91D1c166564cC9888F96b3B553f42C96349,3,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638037270
0x19a61e7238270CA99F931C08D7BcfF1984F38AE4,5,{'id': '0xbfcf540258ab36f63f37fe2021d065b7a0ea97b30376cbba9783db6d267685f0'},1638037260
0x67017BEbE2A4B8645B28F83D5D472618b35a1230,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638037059
0x67017BEbE2A4B8645B28F83D5D472618b35a1230,1,{'id': '0xbfcf540258ab36f63f37fe2021d065b7a0ea97b30376cbba9783db6d267685f0'},1638036994
0x22e81335f9D4A609DF42f56ba5B583f565995296,4,{'id': '0xbfcf540258ab36f63f37fe2021d065b7a0ea97b30376cbba9783db6d267685f0'},1638036345
0x22e81335f9D4A609DF42f56ba5B583f565995296,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638036197
0xB6fcA91D1c166564cC9888F96b3B553f42C96349,4,{'id': '0xbfcf540258ab36f63f37fe2021d065b7a0ea97b30376cbba9783db6d267685f0'},1638034946
0xedf4FA418216A13E7629fED73e7448985CC8Bc82,2,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638034110
0x198ca1beaCF70b82c4e6dE21E8Cb7b6dA6D8477A,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638033747
0x17e33637f6B64E9082Ea499481b6e6EbAE7EEA23,3,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638033138
0xE26EDCA05417A65819295c49fC67272Ab247D791,4,{'id': '0xbfcf540258ab36f63f37fe2021d065b7a0ea97b30376cbba9783db6d267685f0'},1638031017
0x91B26b4B49525fDFfff2B099190149a52A36c3cA,1,{'id': '0xf7288032b188846066065a6d7daad9e6f5ef3770691215bc41b6478e2b3563be'},1638024216
0x5C7a20b1EFa9A2aB5F448b651Aa264F233076C4C,2,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638024100
0xC9C03900134fa324422519852094792298c71825,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638021447
0x60ab39Aab2bCA84A9099CEBC89523C10FcBb12b0,2,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638019964
0x7c2848826de6bA917FdCA23cCf5c2C3e1CB031f6,2,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638016743
0xc1f480389B9B7c5471B48F910657F5e08687B763,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638014031
0xb8767b8AC030cb2DDb7605F6E79f342f707F73E1,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638010186
0x4c32f7CE77908124862f59055Cdf1bda71861D5B,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638009478
0x16765c8Fe6Eb838CB8f64e425b6DcCab38D4F102,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638005130
0x6593f0DC654597A5Bf2f78224FEEF81a545C1222,3,{'id': '0xf7288032b188846066065a6d7daad9e6f5ef3770691215bc41b6478e2b3563be'},1638001820
0x6593f0DC654597A5Bf2f78224FEEF81a545C1222,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1638001779
0x2b285e1B49bA0cB6f71D8b0D9cAFdFBf9868fDA9,3,{'id': '0xf7288032b188846066065a6d7daad9e6f5ef3770691215bc41b6478e2b3563be'},1637994792
0x2b285e1B49bA0cB6f71D8b0D9cAFdFBf9868fDA9,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637994744
0x1754352eacb753327Fec2d4F48f0fb36B672C5e0,2,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637993577
0x05553bA4d6c81d877543A168E3238C07978Cc083,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637993252
0x4e4842749E799B384601489f1653213d86C31E1B,2,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637991375
0x5c2cF283C3baCB15b3137d5E8af30643b33189b0,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637990214
0xA742A54E0b9Cd1Cac03c8F569bA4C606694261f9,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637987549
0x4796E4aFD565e43B7267F1688ec09B6A246cB5fc,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637982706
0x2b614ecc9e91aF9D056EB8ACcCF5D9928A7cF4F7,1,{'id': '0xf3bc0cdfda038d07e93dd7aad7c572c760efd7b2661f13dfd4071dfec9ed855c'},1637982700
